id;lugar;frecuencia;agradable;3 La iluminacion le permite:;4 La calidad de la iluminacion;5 Identificar�a situaci�n de peligro?;6 Las caracteristicas de la zona:;7a Ser Vista;7b Ser Escuchada;8 Cantidad de personas le generan:;9 Zona segura si hay presencia de:;10 Los andenes le permiten:;11 Calidad de andenes le genera:;12 Medio de transporte que utiliza;13 Que sensaci�n experimenta en TP?;14 Tiempo entre paradero y su casa;15a Demasiadas personas dentro del TP;15b Muy pocas personas dentro del TP;15c Ventas informales en el TP;15d Caminata hacia el paradero;15e Condiciones de espera del TP;15f Alg�n desconocido quiere hablar;15g Viajar sola, sin compa��a;15h Viajar con ni�@ o ancian@;15i Viajar de noche;16 Hora que considera insegura;16a Hora militar;17a Primera Opci�n;17b Segunda Opci�n;17c Tercera Opci�n;18b Hombres;18a Mujeres;18c Ni�as y Ni�os;Personas;D1 Edad;D2 Actividad Principal;D3 Escolaridad;D4 Autoreconocimineto;D5 Discapacidad;D6 Identidad de g�nero;D7 Orientaci�n sexual;D8 Localidad;D9 Estrato
13232;37;2;3;2;3;3;3;2;2;5;3;1;8;3;9;3;1;1;1;1;1;1;1;1;1;1;18:00;6;10;99;1;1;2;3;36;1;5;7;8;2;1;4;3
13233;37;3;2;3;6;1;1;1;1;7;3;1;7;4;3;2;1;1;2;2;2;1;1;1;1;3;88;6;10;99;2;1;2;3;37;1;5;7;8;2;1;18;2
13234;37;1;2;2;3;3;3;2;2;1;3;1;7;5;13;6;88;88;88;88;88;88;88;88;88;3;88;6;8;99;1;1;1;3;27;1;8;7;8;2;1;16;3
13235;37;1;3;2;4;2;3;2;2;5;3;1;6;10;2;2;1;1;1;1;1;1;1;1;1;3;88;10;99;99;2;1;2;3;42;1;6;5;8;2;1;18;2
13236;37;3;4;1;1;3;3;1;1;5;3;1;1;1;6;2;1;1;1;1;2;1;1;2;1;1;19:00;7;10;99;1;2;2;2;26;1;6;7;8;2;1;18;3
13237;37;3;2;1;1;3;3;1;1;1;3;1;6;4;11;2;1;1;2;1;1;1;1;1;1;1;19:00;10;99;99;1;1;1;3;21;1;5;6;8;2;1;18;3
13238;37;3;2;1;1;3;3;1;1;6;4;1;8;4;2;2;1;2;2;1;1;1;1;1;1;1;19:00;10;99;99;1;1;1;3;46;1;4;6;8;2;1;18;3
13239;37;3;3;3;1;1;5;1;2;6;1;1;7;4;3;2;2;1;1;1;1;1;1;1;1;1;21:00;2;7;10;1;1;2;3;49;1;5;6;8;2;1;18;3
13240;37;3;3;3;6;2;5;1;2;3;1;2;6;4;2;2;1;1;1;1;1;1;1;2;1;3;88;2;10;99;1;1;1;3;59;1;4;6;8;2;1;18;3
13241;37;1;1;2;6;3;4;2;2;2;3;1;6;3;5;2;2;1;1;2;1;1;2;1;1;1;20:00;7;10;99;1;1;2;3;20;2;7;6;8;2;1;18;3
13242;37;3;3;1;6;3;3;2;2;6;1;2;7;6;1;2;1;1;1;1;1;1;1;1;1;1;19:00;2;6;99;1;2;1;3;41;1;7;6;8;2;1;18;3
13243;37;3;2;3;2;3;1;1;1;1;4;1;7;10;13;6;88;88;88;88;88;88;88;88;88;3;88;2;10;99;1;1;1;3;31;1;8;6;7;2;1;18;3
13244;37;2;3;2;3;3;5;2;2;6;3;1;7;3;3;2;1;1;2;1;1;1;1;1;1;1;21:00;10;99;99;1;2;2;2;38;5;5;7;8;2;1;18;3
13245;37;2;3;2;6;2;4;2;2;6;3;2;6;7;11;2;1;2;1;1;1;2;1;1;1;3;88;4;99;99;1;1;2;3;53;1;4;2;8;2;1;18;3
13246;37;1;3;1;3;3;6;2;1;1;4;1;1;12;1;2;2;1;2;1;1;1;1;2;1;1;21:00;10;99;99;1;2;3;1;18;2;6;7;8;2;1;15;3
13247;37;3;3;3;1;1;5;1;2;5;3;1;6;4;2;2;2;1;2;1;1;1;1;1;1;1;20:00;6;10;99;1;2;2;2;41;1;8;6;8;2;1;7;2
13248;37;3;2;2;2;1;2;1;1;6;3;2;2;3;2;2;1;2;2;2;1;1;2;2;1;1;21:00;6;10;99;1;1;2;3;23;1;8;7;8;2;1;7;2
13249;37;2;3;3;6;1;3;2;2;4;1;1;7;12;3;6;88;88;88;88;88;88;88;88;88;1;21:00;7;99;99;1;2;2;2;46;1;5;7;8;2;1;18;3
13250;37;3;3;3;1;3;4;1;1;2;3;1;7;12;12;6;88;88;88;88;88;88;88;88;88;1;21:00;10;99;99;1;1;2;3;55;1;2;7;8;2;1;15;3
13251;37;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;1;1;1;2;1;1;2;1;1;21:00;2;7;10;2;2;3;1;39;3;7;7;8;2;1;18;3
13252;37;1;3;2;3;2;2;1;1;3;3;1;7;1;2;2;1;2;1;1;2;1;2;1;1;1;22:00;6;10;99;1;1;3;2;40;3;6;6;8;2;1;21;2
13253;37;3;3;2;2;3;1;1;2;7;3;2;2;3;4;2;1;1;2;1;1;1;1;2;1;1;22:00;6;10;99;1;1;3;2;27;3;6;6;8;2;1;7;2
13254;37;3;3;1;2;3;4;1;1;7;3;2;2;3;4;2;2;1;2;1;2;1;1;2;1;1;22:00;6;10;99;1;1;3;2;31;3;6;6;8;2;1;7;2
13255;37;3;4;2;4;3;3;2;2;1;3;1;4;1;2;3;1;1;2;1;1;1;1;99;1;3;88;6;7;99;1;1;3;2;42;3;6;6;99;2;1;7;2
13256;37;3;4;1;1;3;3;1;2;1;3;1;4;9;1;1;1;1;2;1;2;1;1;1;1;1;21:30;6;7;99;1;1;2;3;25;3;6;7;8;2;1;4;2
13257;37;3;4;1;3;3;5;2;2;4;3;2;1;1;2;1;1;1;1;1;1;1;2;2;1;1;21:00;7;10;99;1;1;2;3;34;3;8;7;8;2;1;11;2
13258;37;3;3;1;4;3;5;2;2;4;4;2;3;1;3;3;2;2;1;1;1;1;2;2;1;3;88;7;10;99;1;1;3;2;32;3;6;6;8;2;1;21;3
13259;37;3;2;3;1;2;3;1;1;3;3;2;1;3;1;3;99;99;1;1;1;1;2;2;1;1;23:00;2;4;6;1;2;3;1;24;3;7;7;8;2;1;15;3
13260;37;1;2;2;3;2;1;1;1;7;3;2;1;12;1;6;88;88;88;88;88;88;88;88;88;1;21:00;2;4;8;1;2;3;1;23;2;5;7;8;2;1;8;3
13261;37;1;3;2;3;2;1;1;1;6;3;1;1;3;1;3;1;1;1;1;1;1;2;1;1;1;23:00;2;3;6;1;1;3;2;39;1;6;7;8;2;1;7;2
13262;37;3;2;3;1;2;1;1;1;7;4;1;2;3;1;3;2;1;1;1;1;99;99;99;1;1;23:00;2;4;6;1;1;3;2;44;3;6;7;8;2;1;18;3
13263;37;2;3;3;6;1;6;1;1;7;3;1;5;3;2;2;2;1;2;1;1;1;1;2;1;3;88;3;5;6;2;1;2;3;29;1;5;7;8;2;1;4;2
13264;37;1;4;2;2;2;2;2;2;1;1;1;2;5;1;6;88;88;88;88;88;88;88;88;88;1;22:00;2;4;8;1;1;3;2;37;3;7;7;8;2;1;4;2
13265;37;3;4;2;4;2;3;2;2;4;1;1;4;3;4;3;1;1;1;1;1;1;1;1;1;3;88;2;4;8;1;1;3;2;39;1;5;7;8;2;1;4;2
13266;37;3;4;2;4;2;3;2;2;4;1;1;4;3;2;3;1;1;1;1;1;1;1;1;1;1;18:00;2;8;9;1;1;3;2;41;1;5;7;8;2;1;4;2
13267;37;1;3;2;3;3;3;2;2;4;1;1;4;4;1;2;99;1;1;1;1;1;1;1;2;1;21:00;3;6;8;1;2;2;2;25;3;6;7;8;2;1;18;2
13268;37;1;4;1;5;2;3;2;2;6;4;1;3;12;11;6;88;88;88;88;88;88;88;88;88;1;17:00;1;2;6;1;2;2;2;38;1;5;7;8;2;1;18;3
13269;37;3;3;2;6;2;6;1;1;2;3;1;7;3;2;3;1;2;2;2;1;1;2;1;2;1;21:00;2;5;6;1;1;2;3;51;1;5;7;8;2;1;15;3
13270;37;3;3;2;3;3;5;2;2;4;1;1;6;12;12;6;88;88;88;88;88;88;88;88;88;1;19:00;1;4;6;2;1;1;3;20;2;7;7;8;2;1;18;3
13271;37;3;3;2;3;3;6;2;2;1;4;2;3;3;2;2;1;1;1;2;1;1;1;2;1;1;18:30;2;5;6;1;2;3;1;28;1;5;7;8;2;1;18;3
13272;37;3;2;1;3;3;6;2;2;3;3;2;7;4;2;2;1;2;1;2;2;2;1;1;1;1;18:00;1;6;7;1;1;3;2;59;5;3;7;8;2;1;15;3
13273;37;1;2;2;6;2;4;2;2;6;3;1;7;4;2;1;1;1;2;2;2;1;1;1;1;1;16:00;2;3;6;1;1;3;2;24;1;5;7;8;2;1;15;3
13274;37;1;4;2;3;1;5;1;1;4;4;1;2;12;12;6;88;88;88;88;88;88;88;88;88;1;21:00;1;2;6;2;1;3;2;52;5;5;7;8;2;1;15;3
13275;37;2;2;1;2;1;2;1;1;7;3;1;7;3;2;3;1;1;1;99;99;1;1;99;1;1;21:00;1;4;6;1;2;2;2;24;1;6;7;8;2;1;15;3
13276;37;3;2;2;1;2;4;2;1;1;3;2;1;5;10;6;88;88;88;88;88;88;88;88;88;1;21:00;2;6;8;1;1;1;3;33;1;5;7;8;2;1;18;3
13277;37;2;3;1;3;2;3;2;2;4;4;1;4;1;2;3;1;2;1;1;1;1;1;1;1;1;22:00;1;2;6;1;1;2;3;40;1;5;7;8;2;1;18;3
13278;37;3;3;1;4;3;3;2;2;6;3;1;2;3;2;2;1;1;2;1;1;1;1;1;1;1;21:00;4;5;6;1;1;2;3;21;2;7;7;8;2;1;15;3
13279;37;3;2;2;6;2;5;2;2;7;3;2;4;10;11;6;88;88;88;88;88;88;88;88;88;1;22:00;1;6;8;2;2;3;1;51;5;3;7;8;2;1;21;1
13280;37;3;3;1;6;3;3;2;2;4;3;1;7;3;1;1;1;1;1;2;2;1;1;2;1;1;22:00;2;4;6;1;2;3;1;56;5;5;7;8;2;1;18;3
13281;37;3;2;2;4;1;5;1;1;5;4;1;6;4;2;1;1;1;1;2;1;1;1;1;1;3;88;4;6;8;1;1;2;3;53;5;5;7;8;2;1;15;3
13282;37;3;2;2;3;3;3;2;2;2;3;2;1;12;10;6;88;88;88;88;88;88;88;88;88;1;17:00;1;2;6;1;1;1;3;24;1;8;7;8;2;1;18;3
13283;37;2;3;2;4;3;5;2;2;7;3;2;7;12;4;6;88;88;88;88;88;88;88;88;88;1;19:00;1;2;6;1;2;2;2;19;3;5;7;8;2;1;18;3
13284;37;2;3;2;3;3;5;2;2;7;3;2;7;4;12;2;1;1;1;2;2;1;2;99;1;1;20:00;3;6;8;1;2;1;3;21;1;6;7;8;2;1;18;3
13285;37;1;2;2;1;2;3;1;1;6;1;2;1;1;4;3;1;1;1;1;2;1;1;1;1;1;20:30;1;2;6;2;2;3;1;61;5;5;7;8;2;1;18;3
13286;37;3;4;4;4;2;5;2;2;4;3;1;3;4;12;2;1;1;1;1;1;1;1;1;1;3;88;5;6;10;1;1;1;3;63;5;5;7;8;2;1;18;3
13287;37;2;3;1;7;3;1;2;2;1;3;2;2;12;8;3;1;1;1;1;1;1;1;1;1;3;88;2;5;10;1;1;2;3;56;4;6;7;8;2;1;15;2
13288;37;1;4;1;1;2;1;2;2;8;3;2;1;1;8;3;1;2;1;2;2;1;1;2;1;1;22:00;1;2;4;2;2;3;1;52;1;6;7;8;2;1;18;3
13289;37;1;2;1;6;4;5;2;2;1;1;1;6;12;12;6;88;88;88;88;88;88;88;88;88;3;88;2;5;10;2;2;3;1;56;1;5;7;8;2;1;18;3
13290;37;3;1;2;1;1;1;1;1;2;1;3;88;3;12;1;1;1;1;2;2;1;2;2;2;1;22:00;1;4;6;1;1;2;3;67;5;4;8;8;2;1;18;3
13291;37;1;2;2;1;2;1;1;1;1;3;2;1;3;1;2;2;1;2;2;2;1;1;1;1;1;22:00;2;5;10;1;1;1;3;33;1;3;7;8;2;1;18;3
13292;37;1;2;1;7;3;7;1;2;1;3;1;6;4;1;3;2;1;1;2;2;2;2;2;1;1;20:30;1;3;5;1;2;3;1;34;1;5;7;8;2;1;5;1
13293;37;2;4;1;7;4;1;2;2;6;3;2;2;12;1;6;88;88;88;88;88;88;88;88;88;3;88;1;5;10;2;1;3;2;61;5;4;7;8;1;1;18;3
13294;37;3;3;1;3;2;6;2;2;8;1;1;6;4;1;2;1;1;2;2;2;1;2;1;1;3;88;3;6;10;1;1;2;3;55;1;4;6;8;2;1;18;3
13295;37;3;3;4;3;2;5;2;1;4;1;1;6;3;12;1;2;1;1;1;1;1;1;2;1;1;21:00;4;8;10;1;1;2;3;26;3;6;7;8;2;1;18;3
13296;37;3;3;1;4;3;7;2;2;6;2;1;7;3;2;4;2;1;1;1;1;1;2;2;2;1;21:00;5;6;10;1;2;3;1;25;1;8;7;8;2;1;16;2
13297;37;2;3;1;5;4;5;2;2;6;3;3;88;4;2;2;1;1;1;1;1;1;1;1;1;1;18:30;1;6;10;2;2;3;1;57;5;4;7;8;2;1;18;3
13298;37;1;2;3;2;4;4;1;1;2;4;3;88;1;1;2;1;2;1;2;2;1;2;2;1;1;22:00;5;6;10;1;2;3;1;17;2;5;7;8;2;1;18;3
13299;37;3;4;1;1;4;7;1;1;1;2;1;6;1;11;4;1;1;1;1;1;2;2;1;1;1;18:00;5;7;10;2;1;3;2;36;1;8;7;8;2;1;18;3
13300;37;2;3;4;7;2;5;2;2;6;2;1;8;3;11;2;1;1;2;1;1;1;1;2;1;1;21:00;1;6;10;1;2;3;1;48;4;3;7;8;2;1;15;3
13301;37;2;3;2;2;4;6;2;1;2;1;2;2;10;1;6;88;88;88;88;88;88;88;88;88;1;22:00;1;2;6;2;2;2;1;26;1;5;7;8;2;1;18;2
13302;37;3;3;1;2;4;3;2;2;5;1;1;8;5;11;6;88;88;88;88;88;88;88;88;88;3;88;1;6;10;1;1;2;3;57;5;5;7;8;2;1;15;3
13303;37;3;2;2;4;2;1;1;2;6;3;2;2;4;5;1;1;2;2;2;1;1;1;1;1;1;18:00;4;6;10;1;2;2;2;15;2;4;7;8;2;1;15;3
13304;37;3;3;1;7;4;3;2;2;3;1;1;4;1;12;3;2;1;1;1;1;1;1;1;1;1;18:00;2;6;10;1;1;2;3;61;1;8;6;8;2;1;18;3
13305;37;3;3;1;4;3;3;2;2;4;3;3;88;4;6;3;1;1;2;1;1;1;2;1;1;1;20:00;4;5;10;1;2;2;2;27;3;7;7;1;2;3;18;3
13306;37;2;2;2;3;4;5;2;1;4;3;3;88;12;3;3;1;2;1;1;2;2;2;1;1;1;19:00;5;7;10;2;1;2;3;19;1;6;7;8;2;1;18;3
13307;37;3;4;1;3;1;7;2;2;8;3;3;88;4;11;2;1;1;2;1;1;1;1;1;1;1;21:00;1;6;10;1;1;3;2;50;1;5;7;1;2;1;16;3
13308;37;3;4;1;6;3;7;1;2;7;4;3;88;4;13;3;2;2;1;1;1;99;2;99;1;1;23:00;1;2;10;1;1;3;2;57;3;6;7;8;2;1;19;2
13309;37;1;3;4;7;4;7;2;1;1;3;1;8;12;4;6;88;88;88;88;88;88;88;88;88;1;19:00;1;4;6;2;1;1;3;37;1;6;7;8;2;1;18;3
13310;37;1;2;2;1;1;1;1;1;1;3;3;88;4;1;3;2;1;1;1;2;1;1;1;1;1;22:00;3;5;10;1;1;3;2;38;3;5;7;8;2;1;21;2
13311;37;2;3;2;2;2;3;1;2;2;3;1;7;4;12;2;2;1;1;1;1;1;1;1;1;3;88;1;6;7;1;1;2;3;21;2;5;7;8;2;1;21;2
13312;37;3;2;2;1;4;4;1;1;1;3;3;88;4;11;1;2;1;1;2;2;1;1;99;1;3;88;1;8;10;2;1;3;2;51;1;4;7;8;2;1;21;3
13313;37;3;2;4;7;2;1;1;1;1;1;2;7;5;1;6;88;88;88;88;88;88;88;88;88;1;21:00;1;5;10;1;1;3;2;55;1;3;7;8;2;1;15;3
13314;37;3;4;1;2;2;5;2;2;8;3;3;88;4;12;3;2;1;2;2;1;1;1;1;1;3;88;1;5;10;1;2;3;1;18;3;6;7;8;2;1;21;1
13315;34;1;2;1;4;1;4;2;2;1;1;1;4;3;1;3;2;2;2;2;1;1;2;1;2;1;22:00;2;3;10;1;1;1;3;55;1;5;6;8;2;1;19;1
13316;34;2;2;1;3;1;2;2;2;1;3;1;3;5;1;2;2;2;2;1;1;1;1;1;1;1;18:00;2;4;6;1;1;1;3;63;5;1;6;8;2;1;19;1
13317;34;3;4;1;3;2;3;2;2;5;3;1;6;3;2;1;1;2;2;1;1;2;1;1;1;1;14:00;2;3;6;1;1;1;3;34;1;4;6;8;2;1;4;1
13318;34;3;3;1;4;1;5;1;1;6;1;1;3;4;2;1;1;2;1;1;1;1;1;1;1;1;20:00;2;3;6;2;1;2;3;38;1;5;8;8;2;1;4;1
13319;34;2;2;1;2;1;1;1;1;2;1;1;6;4;1;2;1;2;2;2;2;1;2;2;1;3;88;2;4;6;1;1;2;3;44;1;4;2;8;2;1;4;2
13320;34;1;3;99;1;1;1;1;1;6;3;1;3;4;8;2;1;1;1;1;2;1;1;1;1;1;17:00;2;3;6;1;1;1;3;58;1;5;6;8;2;1;4;3
13321;34;3;2;1;6;1;6;1;1;2;3;1;5;12;12;6;88;88;88;88;88;88;88;88;88;1;22:00;2;4;6;1;1;2;3;19;2;5;7;6;2;1;4;2
13322;34;2;2;1;6;1;4;1;1;2;3;2;2;5;8;6;88;88;88;88;88;88;88;88;88;1;20:00;2;4;8;1;1;2;3;22;3;7;7;8;2;1;4;2
13323;34;2;2;2;3;2;5;1;1;3;3;1;6;4;1;1;2;1;1;2;1;1;1;1;1;1;20:00;2;3;6;1;1;2;3;40;1;8;7;8;2;1;4;2
13324;34;3;2;1;2;1;2;1;1;2;3;2;6;3;4;2;1;1;1;2;1;1;1;1;1;3;88;2;3;8;1;1;3;2;64;5;4;6;8;2;1;4;2
13325;34;3;3;2;1;3;1;1;1;1;3;1;3;3;1;2;1;2;1;1;1;1;1;1;1;1;19:00;2;4;10;1;1;1;3;34;1;8;7;8;2;1;4;3
13326;34;3;3;1;3;1;3;1;1;5;3;1;6;4;2;1;1;1;1;2;2;1;1;1;1;3;88;1;2;4;1;1;2;3;52;1;6;7;8;2;1;4;3
13327;34;3;3;2;1;1;2;1;1;1;3;1;6;5;1;6;88;88;88;88;88;88;88;88;88;3;88;1;4;8;1;1;2;3;20;1;8;5;8;2;1;16;3
13328;34;1;3;2;6;1;5;1;1;2;3;1;3;12;12;6;88;88;88;88;88;88;88;88;88;3;88;4;6;8;2;1;2;3;27;1;6;6;8;2;1;4;3
13329;34;3;3;1;3;3;5;2;2;4;3;1;3;3;2;1;1;1;1;1;1;1;1;1;1;1;21:00;2;4;10;1;1;2;3;39;5;6;6;8;2;1;4;2
13330;34;2;2;2;6;1;6;1;1;2;3;2;2;10;1;6;88;88;88;88;88;88;88;88;88;1;22:00;2;4;8;1;1;2;3;19;1;5;6;8;2;2;18;3
13331;34;3;4;1;3;2;3;1;1;5;3;1;3;12;2;6;88;88;88;88;88;88;88;88;88;3;88;2;3;4;1;1;1;3;20;3;7;6;8;2;1;4;3
13332;34;1;2;1;5;1;5;1;1;4;3;2;3;10;8;6;88;88;88;88;88;88;88;88;88;1;22:00;2;3;6;1;1;3;2;28;4;6;7;8;2;2;4;2
13333;34;2;2;1;3;1;3;1;1;4;3;2;3;10;1;6;88;88;88;88;88;88;88;88;88;1;22:00;2;3;6;99;99;99;99;50;5;1;6;8;2;2;4;2
13334;34;2;2;1;2;1;2;1;1;2;1;2;2;1;6;2;2;1;2;2;1;2;1;1;1;1;21:00;2;3;4;2;2;3;1;20;4;6;6;8;2;1;8;2
13335;34;3;2;1;3;1;5;1;1;2;3;2;3;4;1;1;2;2;2;2;2;1;1;1;2;1;22:00;2;4;10;2;2;3;1;50;1;4;6;8;2;1;4;3
13336;34;1;3;1;2;2;2;1;1;2;3;1;2;1;2;1;1;1;1;2;1;1;1;1;1;1;18:00;2;3;6;1;1;2;3;55;5;6;7;8;2;1;3;2
13337;34;2;3;1;2;2;3;1;1;1;3;1;2;1;2;2;1;1;1;1;1;1;1;1;1;1;22:00;2;6;8;1;1;3;2;23;1;8;7;8;2;1;3;2
13338;34;2;3;1;3;1;3;1;1;4;1;1;3;3;3;2;2;2;2;2;1;1;1;1;1;1;17:00;1;2;6;1;1;3;2;31;1;5;7;8;2;1;4;3
13339;34;3;3;1;3;1;3;1;2;4;1;1;3;4;8;2;2;1;2;1;1;1;1;2;1;1;18:00;2;3;4;2;2;3;1;40;1;5;6;8;2;1;4;2
13340;34;3;3;1;3;2;3;2;2;4;1;1;3;1;3;2;1;1;1;1;1;1;1;1;1;1;22:00;1;2;4;2;2;3;1;40;1;5;7;8;2;1;4;2
13341;34;3;4;1;4;1;3;1;1;1;3;1;4;3;2;1;1;2;1;1;2;1;2;1;1;1;19:00;2;4;6;1;2;2;2;25;2;8;7;8;2;1;4;2
13342;34;2;3;1;4;1;5;2;2;5;3;1;4;5;2;6;88;88;88;88;88;88;88;88;88;1;19:00;2;6;8;1;2;3;1;61;5;3;6;8;2;1;4;2
13343;34;3;3;1;5;1;2;2;2;6;2;1;5;4;12;2;2;1;1;1;1;1;1;1;1;1;22:00;2;3;4;1;2;2;2;17;2;6;6;8;2;1;4;2
13344;34;3;3;1;5;1;5;2;2;5;1;1;5;1;9;2;1;1;2;1;1;1;1;1;1;1;22:00;2;3;4;1;2;3;1;32;1;4;5;8;2;1;4;1
13345;34;3;3;1;4;1;3;2;2;5;1;2;3;9;12;6;88;88;88;88;88;88;88;88;88;1;20:00;3;6;9;1;2;3;1;23;3;6;6;8;2;1;16;3
13346;34;3;3;1;3;1;3;2;2;1;3;1;2;4;2;1;2;1;1;2;1;1;1;1;1;1;22:00;2;4;6;1;1;3;2;22;1;5;6;8;2;1;4;2
13347;34;3;3;1;1;1;5;1;1;6;3;1;5;1;12;6;88;88;88;88;88;88;88;88;88;1;21:00;1;2;4;1;2;3;1;38;1;5;7;8;2;1;4;3
13348;34;2;4;1;4;1;4;2;2;4;3;2;4;9;3;6;88;88;88;88;88;88;88;88;88;1;23:00;2;6;8;1;1;2;3;16;2;4;6;8;2;1;4;2
13349;34;2;3;1;1;1;1;1;1;1;1;1;2;3;1;3;2;2;2;2;2;1;1;1;1;1;23:00;1;2;6;1;1;3;2;59;1;5;6;8;2;1;19;1
13350;34;3;3;1;3;1;5;2;2;1;3;1;2;5;12;6;88;88;88;88;88;88;88;88;88;1;23:00;4;6;8;1;1;3;2;19;1;8;5;8;2;1;4;2
13351;34;1;4;2;4;1;3;1;1;6;3;2;7;4;12;1;1;2;1;1;1;1;1;2;1;1;23:00;2;4;6;1;2;3;1;18;2;4;6;8;2;1;5;2
13352;34;1;4;1;4;4;3;2;2;5;3;2;5;1;2;3;1;1;1;1;1;1;1;1;1;3;88;2;4;6;1;1;2;3;39;1;8;7;8;2;1;4;3
13353;34;1;4;1;3;4;5;2;2;4;3;1;3;3;3;2;1;1;1;2;1;1;1;2;1;3;88;2;4;6;1;1;1;3;32;1;6;7;8;2;1;4;2
13354;34;3;3;1;3;4;5;2;2;3;3;1;4;3;1;3;2;1;1;2;2;1;1;2;1;1;18:00;3;4;5;1;1;1;3;60;1;8;7;8;2;1;4;2
13355;34;3;2;2;5;4;5;1;2;3;1;1;5;3;2;2;2;1;1;2;1;1;1;2;1;1;22:00;4;5;8;1;1;2;3;52;1;5;7;8;2;1;7;2
13356;34;3;4;1;7;4;5;2;2;7;3;1;6;4;12;2;1;1;2;2;2;2;2;2;1;1;22:00;3;5;6;1;1;2;3;46;1;4;7;8;2;1;4;3
13357;34;1;3;2;3;1;5;2;2;4;3;2;2;3;2;2;2;1;1;1;2;1;1;1;1;1;18:00;4;6;7;2;2;3;1;35;1;8;6;8;2;1;4;3
13358;34;3;2;2;5;3;5;2;2;4;3;2;2;4;12;3;2;2;1;2;2;2;2;1;1;1;20:30;1;2;6;1;2;3;1;24;3;6;7;8;2;1;4;3
13359;34;1;2;3;3;2;4;1;1;7;3;1;2;4;4;1;1;2;1;1;1;1;1;2;1;1;20:00;2;3;5;2;1;1;3;24;4;7;7;8;2;2;4;2
13360;34;1;2;1;3;4;1;1;2;2;3;1;1;3;2;2;1;1;1;1;1;1;2;1;2;1;18:00;2;4;6;1;1;2;3;21;4;5;7;7;2;3;4;1
13361;34;2;4;1;5;3;3;2;2;4;3;1;5;4;1;5;2;1;1;1;1;1;1;2;1;3;88;4;5;6;1;1;2;3;22;4;6;7;8;2;1;4;2
13362;34;3;4;2;1;4;1;1;1;1;1;2;1;3;2;1;2;1;1;2;2;2;1;1;1;1;18:00;3;6;99;1;1;2;3;58;1;3;7;8;2;1;4;2
13363;34;3;3;2;1;4;5;2;2;4;3;1;3;3;2;1;2;1;1;2;2;1;1;1;1;1;18:00;1;3;8;1;1;3;2;24;1;6;7;8;1;1;4;2
13364;34;3;4;2;4;4;3;1;1;4;1;2;3;1;2;2;2;1;1;1;2;1;2;1;1;1;18:00;3;4;8;1;2;2;2;22;1;6;7;8;2;1;4;3
13365;34;2;3;2;2;3;2;2;2;4;3;2;2;3;2;2;1;1;1;1;1;1;1;1;1;1;21:00;2;3;5;1;1;1;3;20;1;5;7;8;2;1;4;2
13366;34;1;3;1;3;4;3;2;2;2;3;1;6;3;2;2;1;1;2;2;1;1;1;1;1;1;22:00;6;2;8;1;1;1;3;23;2;5;7;8;2;1;4;1
13367;34;1;3;1;5;4;3;2;2;4;3;2;1;4;2;4;1;2;1;1;1;1;1;2;1;1;22:00;2;6;7;1;1;2;3;17;1;4;6;8;2;1;19;1
13368;34;1;2;1;5;4;5;2;2;6;3;2;2;3;5;2;2;1;2;1;1;1;1;1;1;1;21:00;2;4;99;1;2;2;2;29;1;5;7;8;2;1;4;2
13369;34;3;4;1;3;3;5;2;2;4;3;1;4;3;1;2;1;1;2;1;1;1;2;1;2;1;01:00;2;3;7;1;1;1;3;27;1;5;7;8;2;1;4;2
13370;34;1;2;2;1;1;1;1;1;1;1;1;3;12;1;6;88;88;88;88;88;88;88;88;88;1;12:00;2;5;6;1;2;2;2;26;1;4;7;8;2;1;4;2
13371;34;1;4;1;3;3;3;2;2;4;4;1;3;4;5;3;1;2;1;1;1;2;1;2;1;1;17:00;2;5;6;1;1;2;3;25;1;6;7;8;2;1;4;2
13372;34;3;4;1;3;4;3;2;2;4;3;2;4;3;12;3;2;1;1;1;1;1;1;1;1;1;18:00;2;5;6;1;2;2;2;42;1;7;7;8;2;1;4;2
13373;34;1;4;2;5;4;5;1;1;4;1;2;6;1;12;4;1;2;2;1;2;1;1;1;1;1;21:00;1;99;99;1;1;2;3;23;2;3;5;8;2;1;4;3
13374;34;2;3;2;4;4;7;2;2;1;4;1;6;3;2;3;1;1;2;1;1;1;1;1;1;1;21:00;6;7;9;1;2;2;2;20;1;5;7;8;2;3;4;2
13375;34;1;3;2;3;4;3;2;2;3;3;1;6;3;2;2;1;2;2;1;1;2;2;2;1;1;20:00;2;5;6;1;1;2;3;22;1;6;7;8;2;3;4;2
13376;34;3;3;2;5;4;3;2;2;5;3;2;7;3;6;2;1;1;1;1;1;1;2;2;2;3;88;3;6;8;1;2;2;2;30;1;8;7;8;2;1;4;2
13377;34;1;4;1;3;4;3;2;2;1;3;2;1;3;3;4;1;2;2;1;1;1;1;2;1;1;20:00;2;6;8;1;2;2;2;27;1;5;2;8;2;1;3;2
13378;34;3;2;2;2;2;2;1;1;4;1;2;2;3;12;3;2;1;1;2;1;1;2;2;1;1;22:00;2;3;4;1;2;2;2;26;1;8;7;8;2;1;4;2
13379;34;3;2;2;7;1;1;1;1;1;1;2;2;1;3;3;1;2;2;1;1;1;2;1;2;3;88;2;6;7;2;1;2;3;44;1;6;7;8;2;1;4;3
